second,Volt,Ampere,Volt
+12.9300E-03,+5.2261306E+00,+46.3442E-03,-311.8720E-03
+12.9400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+12.9500E-03,+5.3051848E+00,+60.5465E-03,-311.8720E-03
+12.9600E-03,+5.2261306E+00,+60.5465E-03,-360.3682E-03
+12.9700E-03,+5.2261306E+00,+56.5264E-03,-412.5150E-03
+12.9800E-03,+5.2261306E+00,+47.5106E-03,+3.1052135E+00
+12.9900E-03,+5.2261306E+00,+52.5063E-03,+3.1021251E+00
+13.0000E-03,+5.2041489E+00,+61.6456E-03,+2.9591626E+00
+13.0100E-03,+5.2261306E+00,+58.4101E-03,-311.8720E-03
+13.0200E-03,+5.2261306E+00,+53.3527E-03,-354.1914E-03
+13.0300E-03,+5.2223121E+00,+48.2953E-03,-311.8720E-03
+13.0400E-03,+5.2261306E+00,+51.2780E-03,-311.8720E-03
+13.0500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+13.0600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.0700E-03,+5.2197289E+00,+56.2063E-03,-311.8720E-03
+13.0800E-03,+5.2261306E+00,+47.1288E-03,+2.9042085E+00
+13.0900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+13.1000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+13.1100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.1200E-03,+5.2261306E+00,+52.5063E-03,-438.5492E-03
+13.1300E-03,+5.2261306E+00,+47.4585E-03,-438.0655E-03
+13.1400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.1500E-03,+5.2261306E+00,+61.1249E-03,-311.8720E-03
+13.1600E-03,+5.2261306E+00,+60.5465E-03,-432.0913E-03
+13.1700E-03,+5.1987892E+00,+52.5063E-03,-311.8720E-03
+13.1800E-03,+5.2261306E+00,+48.1564E-03,+3.1052135E+00
+13.1900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+13.2000E-03,+5.2261306E+00,+64.5666E-03,+3.0179699E+00
+13.2100E-03,+5.2261306E+00,+57.7643E-03,-373.7677E-03
+13.2200E-03,+5.2261306E+00,+52.5063E-03,-502.8470E-03
+13.2300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+13.2400E-03,+5.1832092E+00,+52.5063E-03,-311.8720E-03
+13.2500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+13.2600E-03,+5.2261306E+00,+60.5465E-03,-315.4441E-03
+13.2700E-03,+5.2261306E+00,+55.5605E-03,-311.8720E-03
+13.2800E-03,+5.1860669E+00,+48.4862E-03,+3.0043678E+00
+13.2900E-03,+5.2261306E+00,+51.5267E-03,+2.9531884E+00
+13.3000E-03,+5.2261306E+00,+64.5089E-03,+3.1023277E+00
+13.3100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.3200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.3300E-03,+5.2261306E+00,+48.4862E-03,-470.3550E-03
+13.3400E-03,+5.2223931E+00,+52.5063E-03,-311.8720E-03
+13.3500E-03,+5.1702124E+00,+65.7908E-03,-311.8720E-03
+13.3600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.3700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.3800E-03,+5.2261306E+00,+48.4862E-03,+3.0894119E+00
+13.3900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+13.4000E-03,+5.2261306E+00,+64.5666E-03,+2.9042085E+00
+13.4100E-03,+5.2261306E+00,+60.5465E-03,-453.6645E-03
+13.4200E-03,+5.2261306E+00,+56.0812E-03,-311.8720E-03
+13.4300E-03,+5.2261306E+00,+49.9687E-03,-311.8720E-03
+13.4400E-03,+5.2261306E+00,+54.0066E-03,-311.8720E-03
+13.4500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+13.4600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.4700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.4800E-03,+5.1987081E+00,+48.4862E-03,+3.0366573E+00
+13.4900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+13.5000E-03,+5.2261306E+00,+65.2701E-03,+2.9393837E+00
+13.5100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.5200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.5300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+13.5400E-03,+5.2261306E+00,+53.3389E-03,-353.5051E-03
+13.5500E-03,+5.2261306E+00,+68.5867E-03,-311.8720E-03
+13.5600E-03,+5.2261306E+00,+63.4538E-03,-512.8770E-03
+13.5700E-03,+5.2261306E+00,+56.5264E-03,-315.6467E-03
+13.5800E-03,+5.2261306E+00,+48.4862E-03,+3.0571225E+00
+13.5900E-03,+5.1857113E+00,+54.5273E-03,+2.9042085E+00
+13.6000E-03,+5.2261306E+00,+68.5867E-03,+3.1052135E+00
+13.6100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.6200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.6300E-03,+5.1882944E+00,+50.6145E-03,-311.8720E-03
+13.6400E-03,+5.2261306E+00,+53.3608E-03,-311.8720E-03
+13.6500E-03,+5.2261306E+00,+68.5867E-03,-311.8720E-03
+13.6600E-03,+5.2261306E+00,+61.7666E-03,-372.8788E-03
+13.6700E-03,+5.2261306E+00,+54.2689E-03,-311.8720E-03
+13.6800E-03,+5.2261306E+00,+48.4862E-03,+2.9404752E+00
+13.6900E-03,+5.2261306E+00,+52.8183E-03,+3.1052135E+00
+13.7000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+13.7100E-03,+5.1934607E+00,+60.5465E-03,-311.8720E-03
+13.7200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+13.7300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+13.7400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+13.7500E-03,+5.2261306E+00,+66.0709E-03,-311.8720E-03
+13.7600E-03,+5.2261306E+00,+61.0135E-03,-489.5260E-03
+13.7700E-03,+5.2951267E+00,+53.0766E-03,-311.8720E-03
+13.7800E-03,+5.2261306E+00,+48.4862E-03,+2.9845889E+00
+13.7900E-03,+5.2261306E+00,+53.8815E-03,+3.0364546E+00
+13.8000E-03,+5.2261306E+00,+64.5666E-03,+2.9211016E+00
+13.8100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.8200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.8300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+13.8400E-03,+5.2261306E+00,+60.1291E-03,-311.8720E-03
+13.8500E-03,+5.2899604E+00,+67.7581E-03,-311.8720E-03
+13.8600E-03,+5.2261306E+00,+58.6806E-03,-311.8720E-03
+13.8700E-03,+5.2261306E+00,+53.6231E-03,-311.8720E-03
+13.8800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+13.8900E-03,+5.2261306E+00,+56.5264E-03,+3.0573251E+00
+13.9000E-03,+5.2261306E+00,+66.5617E-03,+3.1052135E+00
+13.9100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+13.9200E-03,+5.2261306E+00,+56.4768E-03,-311.8720E-03
+13.9300E-03,+5.2261306E+00,+45.5530E-03,-311.8720E-03
+13.9400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.9500E-03,+5.2261306E+00,+65.4251E-03,-311.8720E-03
+13.9600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+13.9700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+13.9800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+13.9900E-03,+5.2261306E+00,+53.2357E-03,+3.1052135E+00
+14.0000E-03,+5.2261306E+00,+68.2788E-03,+3.1052135E+00
+14.0100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+14.0200E-03,+5.2261306E+00,+54.1438E-03,-311.8720E-03
+14.0300E-03,+5.2261306E+00,+48.4862E-03,-482.8655E-03
+14.0400E-03,+5.2261306E+00,+56.0893E-03,-333.7262E-03
+14.0500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+14.0600E-03,+5.1959629E+00,+58.0348E-03,-311.8720E-03
+14.0700E-03,+5.2261306E+00,+52.5063E-03,-489.3234E-03
+14.0800E-03,+5.2261306E+00,+47.9199E-03,+2.9325205E+00
+14.0900E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+14.1000E-03,+5.2261306E+00,+65.9458E-03,+2.9042085E+00
+14.1100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+14.1200E-03,+5.2261306E+00,+53.2017E-03,-311.8720E-03
+14.1300E-03,+5.2261306E+00,+48.4862E-03,-426.2413E-03
+14.1400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.1500E-03,+5.2261306E+00,+68.3739E-03,-502.2391E-03
+14.1600E-03,+5.2261306E+00,+57.3509E-03,-311.8720E-03
+14.1700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.1800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+14.1900E-03,+5.1474006E+00,+56.4428E-03,+3.1052135E+00
+14.2000E-03,+5.2261306E+00,+64.5666E-03,+2.9518942E+00
+14.2100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+14.2200E-03,+5.1655637E+00,+52.5063E-03,-311.8720E-03
+14.2300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+14.2400E-03,+5.2261306E+00,+53.5892E-03,-512.8770E-03
+14.2500E-03,+5.2261306E+00,+66.6868E-03,-311.8720E-03
+14.2600E-03,+5.2261306E+00,+57.3890E-03,-469.7471E-03
+14.2700E-03,+5.1492229E+00,+48.8356E-03,-311.8720E-03
+14.2800E-03,+5.2261306E+00,+47.2742E-03,+3.1052135E+00
+14.2900E-03,+5.2261306E+00,+56.5264E-03,+3.0166757E+00
+14.3000E-03,+5.2261306E+00,+65.3000E-03,+3.0685414E+00
+14.3100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+14.3200E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.3300E-03,+5.2261306E+00,+46.1077E-03,-430.7971E-03
+14.3400E-03,+5.2261306E+00,+55.9221E-03,-311.8720E-03
+14.3500E-03,+5.2261306E+00,+64.9996E-03,-333.5236E-03
+14.3600E-03,+5.2261306E+00,+60.5465E-03,-512.8770E-03
+14.3700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.3800E-03,+5.2261306E+00,+48.4862E-03,+2.9042085E+00
+14.3900E-03,+5.2261306E+00,+59.9843E-03,+2.9042085E+00
+14.4000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+14.4100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.4200E-03,+5.2261306E+00,+52.8523E-03,-329.1703E-03
+14.4300E-03,+5.2123037E+00,+47.7948E-03,-512.8770E-03
+14.4400E-03,+5.2261306E+00,+54.7977E-03,-311.8720E-03
+14.4500E-03,+5.2261306E+00,+67.3326E-03,-311.8720E-03
+14.4600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+14.4700E-03,+5.2261306E+00,+55.7059E-03,-311.8720E-03
+14.4800E-03,+5.2261306E+00,+46.3239E-03,+2.9970994E+00
+14.4900E-03,+5.2261306E+00,+59.4215E-03,+2.9604568E+00
+14.5000E-03,+5.2261306E+00,+64.6542E-03,+3.1008309E+00
+14.5100E-03,+5.2875394E+00,+60.5465E-03,-311.8720E-03
+14.5200E-03,+5.1854681E+00,+52.5063E-03,-311.8720E-03
+14.5300E-03,+5.2062144E+00,+48.4862E-03,-311.8720E-03
+14.5400E-03,+5.2261306E+00,+60.5050E-03,-510.8017E-03
+14.5500E-03,+5.2045542E+00,+68.5867E-03,-311.8720E-03
+14.5600E-03,+5.2261306E+00,+60.5465E-03,-407.0703E-03
+14.5700E-03,+5.2261306E+00,+49.3528E-03,-355.2045E-03
+14.5800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+14.5900E-03,+5.2261306E+00,+56.5264E-03,+3.0448146E+00
+14.6000E-03,+5.2261306E+00,+66.3414E-03,+2.9929488E+00
+14.6100E-03,+5.2261306E+00,+59.8090E-03,-311.8720E-03
+14.6200E-03,+5.2261306E+00,+52.5063E-03,-497.8859E-03
+14.6300E-03,+5.1993879E+00,+48.4862E-03,-378.7288E-03
+14.6400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.6500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+14.6600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.6700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.6800E-03,+5.2261306E+00,+45.9826E-03,+3.0293889E+00
+14.6900E-03,+5.2261306E+00,+52.5063E-03,+3.0812546E+00
+14.7000E-03,+5.2261306E+00,+68.0285E-03,+3.0773066E+00
+14.7100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.7200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.7300E-03,+5.2261306E+00,+48.1362E-03,-311.8720E-03
+14.7400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+14.7500E-03,+5.2261306E+00,+63.9957E-03,-311.8720E-03
+14.7600E-03,+5.2261306E+00,+57.7846E-03,-374.7808E-03
+14.7700E-03,+5.1501458E+00,+48.4862E-03,-311.8720E-03
+14.7800E-03,+5.2098015E+00,+44.4661E-03,+3.1052135E+00
+14.7900E-03,+5.2261306E+00,+56.5264E-03,+2.9968968E+00
+14.8000E-03,+5.2261306E+00,+63.4376E-03,-368.3229E-03
+14.8100E-03,+5.1475627E+00,+56.5264E-03,-311.8720E-03
+14.8200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.8300E-03,+5.2261306E+00,+44.4661E-03,-311.8720E-03
+14.8400E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+14.8500E-03,+5.2261306E+00,+68.5492E-03,-311.8720E-03
+14.8600E-03,+5.2261306E+00,+57.6012E-03,-311.8720E-03
+14.8700E-03,+5.2261306E+00,+52.5063E-03,-407.2729E-03
+14.8800E-03,+5.2261306E+00,+44.4661E-03,+3.1052135E+00
+14.8900E-03,+5.2261306E+00,+52.6729E-03,+2.9125390E+00
+14.9000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+14.9100E-03,+5.2261306E+00,+56.5264E-03,-423.9340E-03
+14.9200E-03,+5.2112997E+00,+49.2277E-03,-311.8720E-03
+14.9300E-03,+5.2202152E+00,+44.4661E-03,-311.8720E-03
+14.9400E-03,+5.2261306E+00,+55.1933E-03,-311.8720E-03
+14.9500E-03,+5.1787226E+00,+64.5666E-03,-311.8720E-03
+14.9600E-03,+5.2261306E+00,+56.5264E-03,-482.2576E-03
+14.9700E-03,+5.2176321E+00,+52.0814E-03,-311.8720E-03
+14.9800E-03,+5.2261306E+00,+44.4661E-03,+3.1052135E+00
+14.9900E-03,+5.2261306E+00,+56.5264E-03,+3.0291862E+00
+15.0000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+15.0100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+15.0200E-03,+5.2261306E+00,+50.9149E-03,-311.8720E-03
+15.0300E-03,+5.2261306E+00,+44.4661E-03,-443.3077E-03
+15.0400E-03,+5.2261306E+00,+56.1723E-03,-311.8720E-03
+15.0500E-03,+5.2261306E+00,+64.5666E-03,-346.0341E-03
+15.0600E-03,+5.2261306E+00,+58.8259E-03,-397.8998E-03
+15.0700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.0800E-03,+5.2261306E+00,+48.2613E-03,+2.9154542E+00
+15.0900E-03,+5.2261306E+00,+53.3187E-03,+3.0645935E+00
+15.1000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+15.1100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+15.1200E-03,+5.2242155E+00,+52.4105E-03,-311.8720E-03
+15.1300E-03,+5.2261306E+00,+45.4076E-03,-311.8720E-03
+15.1400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+15.1500E-03,+5.2060523E+00,+64.5666E-03,-362.0677E-03
+15.1600E-03,+5.1463966E+00,+60.5465E-03,-311.8720E-03
+15.1700E-03,+5.2261306E+00,+52.5063E-03,-365.4077E-03
+15.1800E-03,+5.2261306E+00,+46.5741E-03,+3.1052135E+00
+15.1900E-03,+5.2261306E+00,+56.5264E-03,+2.9479463E+00
+15.2000E-03,+5.2261306E+00,+64.7291E-03,+3.1052135E+00
+15.2100E-03,+5.2261306E+00,+57.7263E-03,-512.8770E-03
+15.2200E-03,+5.2261306E+00,+50.2691E-03,-311.8720E-03
+15.2300E-03,+5.2261306E+00,+44.4661E-03,-311.8720E-03
+15.2400E-03,+5.2261306E+00,+56.5264E-03,-498.2912E-03
+15.2500E-03,+5.2261306E+00,+64.5666E-03,-378.3235E-03
+15.2600E-03,+5.1788037E+00,+58.8927E-03,-311.8720E-03
+15.2700E-03,+5.1580574E+00,+49.1026E-03,-311.8720E-03
+15.2800E-03,+5.2261306E+00,+44.8870E-03,+2.9252522E+00
+15.2900E-03,+5.2261306E+00,+59.0883E-03,+3.0323040E+00
+15.3000E-03,+5.1457286E+00,+66.0912E-03,+2.9804383E+00
+15.3100E-03,+5.2261306E+00,+56.5264E-03,-336.2361E-03
+15.3200E-03,+5.2261306E+00,+51.9563E-03,-485.3754E-03
+15.3300E-03,+5.1943837E+00,+46.0534E-03,-391.2393E-03
+15.3400E-03,+5.2261306E+00,+59.1510E-03,-311.8720E-03
+15.3500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+15.3600E-03,+5.2261306E+00,+56.5264E-03,-345.8315E-03
+15.3700E-03,+5.2261306E+00,+50.7898E-03,-311.8720E-03
+15.3800E-03,+5.2261306E+00,+48.4862E-03,+3.0418994E+00
+15.3900E-03,+5.2261306E+00,+56.5264E-03,+3.1052135E+00
+15.4000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+15.4100E-03,+5.2261306E+00,+58.3720E-03,-311.8720E-03
+15.4200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.4300E-03,+5.2261306E+00,+48.3864E-03,-311.8720E-03
+15.4400E-03,+5.1457286E+00,+56.5264E-03,-311.8720E-03
+15.4500E-03,+5.2261306E+00,+64.5666E-03,-410.6130E-03
+15.4600E-03,+5.2261306E+00,+59.5385E-03,-311.8720E-03
+15.4700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.4800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+15.4900E-03,+5.2261306E+00,+56.5264E-03,+3.1052135E+00
+15.5000E-03,+5.2261306E+00,+67.7079E-03,-311.8720E-03
+15.5100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+15.5200E-03,+5.2261306E+00,+55.3306E-03,-311.8720E-03
+15.5300E-03,+5.2261306E+00,+44.4661E-03,-311.8720E-03
+15.5400E-03,+5.2261306E+00,+59.7968E-03,-311.8720E-03
+15.5500E-03,+5.1514819E+00,+68.2990E-03,-498.4938E-03
+15.5600E-03,+5.2261306E+00,+59.2215E-03,-311.8720E-03
+15.5700E-03,+5.2261306E+00,+52.5063E-03,-429.9866E-03
+15.5800E-03,+5.2261306E+00,+45.0866E-03,+3.1052135E+00
+15.5900E-03,+5.2261306E+00,+60.5465E-03,+2.9042085E+00
+15.6000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+15.6100E-03,+5.2261306E+00,+59.0178E-03,-436.4445E-03
+15.6200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.6300E-03,+5.2261306E+00,+44.4661E-03,-311.8720E-03
+15.6400E-03,+5.2261306E+00,+56.5264E-03,-391.0367E-03
+15.6500E-03,+5.2261306E+00,+65.9661E-03,-311.8720E-03
+15.6600E-03,+5.1529721E+00,+56.8886E-03,-311.8720E-03
+15.6700E-03,+5.2261306E+00,+49.1613E-03,-311.8720E-03
+15.6800E-03,+5.2261306E+00,+46.7737E-03,+3.1052135E+00
+15.6900E-03,+5.2007239E+00,+56.5264E-03,+3.1052135E+00
+15.7000E-03,+5.2261306E+00,+64.5666E-03,-323.5230E-03
+15.7100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+15.7200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.7300E-03,+5.0533952E+00,+50.2239E-03,-311.8720E-03
+15.7400E-03,+5.2240534E+00,+60.4426E-03,-311.8720E-03
+15.7500E-03,+5.2074615E+00,+63.6331E-03,-358.5446E-03
+15.7600E-03,+5.2261306E+00,+60.5465E-03,-410.4103E-03
+15.7700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.7800E-03,+5.1457286E+00,+44.4914E-03,+2.9054732E+00
+15.7900E-03,+5.2261306E+00,+57.5890E-03,+2.9573390E+00
+15.8000E-03,+5.2261306E+00,+64.5666E-03,+3.1052135E+00
+15.8100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+15.8200E-03,+5.2230415E+00,+52.3518E-03,-319.5947E-03
+15.8300E-03,+5.2022952E+00,+44.4661E-03,-311.8720E-03
+15.8400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+15.8500E-03,+5.2261306E+00,+64.5666E-03,-349.5571E-03
+15.8600E-03,+5.2261306E+00,+60.5465E-03,-326.0525E-03
+15.8700E-03,+5.2261306E+00,+52.5063E-03,-377.9183E-03
+15.8800E-03,+5.1928934E+00,+50.1480E-03,+2.9042085E+00
+15.8900E-03,+5.2261306E+00,+56.5264E-03,+2.9042085E+00
+15.9000E-03,+5.1457286E+00,+64.5666E-03,+2.7543598E+00
+15.9100E-03,+5.2261306E+00,+59.0964E-03,-311.8720E-03
+15.9200E-03,+5.2261306E+00,+54.0390E-03,-311.8720E-03
+15.9300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+15.9400E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+15.9500E-03,+5.2261306E+00,+67.0074E-03,-311.8720E-03
+15.9600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+15.9700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+15.9800E-03,+5.1591503E+00,+45.1372E-03,+3.1052135E+00
+15.9900E-03,+5.2261306E+00,+60.5465E-03,+2.9042085E+00
+16.0000E-03,+5.1712163E+00,+67.3123E-03,+3.1052135E+00
+16.0100E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+16.0200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+16.0300E-03,+5.2261306E+00,+46.3036E-03,-311.8720E-03
+16.0400E-03,+5.2261306E+00,+59.4013E-03,-311.8720E-03
+16.0500E-03,+5.2261306E+00,+68.5867E-03,-311.8720E-03
+16.0600E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+16.0700E-03,+5.1850629E+00,+52.5063E-03,-311.8720E-03
+16.0800E-03,+5.2058092E+00,+52.5947E-03,+2.9550120E+00
+16.0900E-03,+5.2261306E+00,+60.5465E-03,+2.9052706E+00
+16.1000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.1100E-03,+5.1842131E+00,+58.4506E-03,-311.8720E-03
+16.1200E-03,+5.1634669E+00,+52.5063E-03,-468.5313E-03
+16.1300E-03,+5.2261306E+00,+44.4661E-03,-311.8720E-03
+16.1400E-03,+5.2023763E+00,+57.7141E-03,-311.8720E-03
+16.1500E-03,+5.2261306E+00,+66.7916E-03,-311.8720E-03
+16.1600E-03,+5.2109755E+00,+57.2841E-03,-311.8720E-03
+16.1700E-03,+5.2261306E+00,+56.2468E-03,-311.8720E-03
+16.1800E-03,+5.2261306E+00,+47.1693E-03,+3.1052135E+00
+16.1900E-03,+5.1790468E+00,+56.5264E-03,+3.0219178E+00
+16.2000E-03,+5.2261306E+00,+67.9581E-03,-481.4471E-03
+16.2100E-03,+5.2261306E+00,+60.1378E-03,-311.8720E-03
+16.2200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+16.2300E-03,+5.1953955E+00,+50.0229E-03,-436.0393E-03
+16.2400E-03,+5.1457286E+00,+60.5465E-03,-311.8720E-03
+16.2500E-03,+5.2261306E+00,+64.5666E-03,-485.9833E-03
+16.2600E-03,+5.1946268E+00,+56.5264E-03,-390.6314E-03
+16.2700E-03,+5.2261306E+00,+51.0987E-03,-311.8720E-03
+16.2800E-03,+5.2261306E+00,+48.4862E-03,+2.9042085E+00
+16.2900E-03,+5.2127900E+00,+57.1934E-03,+3.1052135E+00
+16.3000E-03,+5.2261306E+00,+66.8823E-03,+2.9894258E+00
+16.3100E-03,+5.2261306E+00,+59.2680E-03,-311.8720E-03
+16.3200E-03,+5.2261306E+00,+48.7273E-03,-311.8720E-03
+16.3300E-03,+5.2261306E+00,+45.2623E-03,-512.8770E-03
+16.3400E-03,+5.2261306E+00,+58.3599E-03,-311.8720E-03
+16.3500E-03,+5.2261306E+00,+64.5666E-03,-369.3361E-03
+16.3600E-03,+5.2238913E+00,+60.4345E-03,-311.8720E-03
+16.3700E-03,+5.2261306E+00,+52.5063E-03,+273.6684E-03
+16.3800E-03,+5.2261306E+00,+48.4862E-03,+3.0070804E+00
+16.3900E-03,+5.2261306E+00,+59.5264E-03,+2.9042085E+00
+16.4000E-03,+5.3061888E+00,+64.5494E-03,-311.8720E-03
+16.4100E-03,+5.1668187E+00,+56.5264E-03,-311.8720E-03
+16.4200E-03,+5.2261306E+00,+50.4145E-03,-311.8720E-03
+16.4300E-03,+5.2083113E+00,+47.5952E-03,-311.8720E-03
+16.4400E-03,+5.2232036E+00,+60.4001E-03,-505.5596E-03
+16.4500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.4600E-03,+5.1901481E+00,+56.5264E-03,-311.8720E-03
+16.4700E-03,+5.2261306E+00,+52.5063E-03,+2.4195860E+00
+16.4800E-03,+5.2261306E+00,+44.7416E-03,+2.9042085E+00
+16.4900E-03,+5.1998742E+00,+56.5264E-03,+2.9698495E+00
+16.5000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.5100E-03,+5.2261306E+00,+59.9138E-03,-343.5045E-03
+16.5200E-03,+5.1538219E+00,+48.4862E-03,-311.8720E-03
+16.5300E-03,+5.2261306E+00,+47.0442E-03,-383.9709E-03
+16.5400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+16.5500E-03,+5.2261306E+00,+65.0701E-03,-311.8720E-03
+16.5600E-03,+5.2261306E+00,+56.5264E-03,-486.1859E-03
+16.5700E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+16.5800E-03,+5.2261306E+00,+48.4862E-03,+2.9042085E+00
+16.5900E-03,+5.1532153E+00,+60.5465E-03,+2.9042085E+00
+16.6000E-03,+5.2261306E+00,+61.2095E-03,-311.8720E-03
+16.6100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+16.6200E-03,+5.2261306E+00,+49.7687E-03,-311.8720E-03
+16.6300E-03,+5.2261306E+00,+48.2410E-03,-311.8720E-03
+16.6400E-03,+5.2261306E+00,+60.5465E-03,-351.4788E-03
+16.6500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.6600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+16.6700E-03,+5.2261306E+00,+52.3903E-03,+3.1052135E+00
